context,love,like,hate,date,help,dist_General Distortion,dist_No Distortion,dist_Labeling,dist_Magnification,dist_Fortune-telling,dist_Personalization,dist_Mind Reading,dist_Mental filter,dist_Emotional Reasoning,dist_Overgeneralization,dist_All-or-nothing thinking,dist_Should statements
"I only want to become a surgeon when i graduate because i want to operate on people not because i want to help them and my mother always say that of me, but even though that is not my goal, they are still helped in the end, so what’s the problem?",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
My wife doesn’t trust anyone in my family and fights with everyone.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Good job, supports himself, lives alone.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"on the internet, i met a boy whom i dated.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"My family and I are clueless on how to deal with this issue, how can we help someone who not only refuses professional help but also ignores almost all communication?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
I dated this man last year for about 8 months.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
I dated this man last year for about 8 months.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"The problem is, his mother has made it very clear she does not like me (she told me) and that she is not happy about this.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
When she found out we were pregnant again she told me she didn’t like me.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I am angry and becoming bitter and I don’t like me the way I am.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I love my husband and kids.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I love my husband and kids.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Unfortunately, I was sexually abused by two of my neighbors at this house.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thankfully I married to a wonderful man and I’m doing well career wise.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No I love yous or encouragement In highschool I reached out to say I was abused but it got exaggerated.  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No I love yous or encouragement In highschool I reached out to say I was abused but it got exaggerated.  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
No I love yous or encouragement In highschool I reached out to say I was abused but it got exaggerated.  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nobody loves me I feel lost and confused.  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Whenever I open my mic.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"I get angry very quickly with them, I shout all the time and I verbally abuse them by saying horrible things to them and by going overboard with them.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I hated them and wanted nothing to do with them and tried to suppress them, but was convinced I was evil.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"The hospital put me through a few tests, such as an MRI and I believe an EEG.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Once I had politely declined an offer from a nice girl who wanted me to come and sit with her and her friends, and when I later on related it to my mother, she was upset that I didn’t accept the offer and told me that I wasn’t going to make many friends if I was rude like that.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Once I had politely declined an offer from a nice girl who wanted me to come and sit with her and her friends, and when I later on related it to my mother, she was upset that I didn’t accept the offer and told me that I wasn’t going to make many friends if I was rude like that.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Once I had politely declined an offer from a nice girl who wanted me to come and sit with her and her friends, and when I later on related it to my mother, she was upset that I didn’t accept the offer and told me that I wasn’t going to make many friends if I was rude like that.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"She has been in trouble with law, and while once she cared very much for her looks, she now has covered her body in tattoos.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
She was abused physically and verbally from her faher who is and was an alcoholic.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I have been dating my boyfriend for about a year and a half now and we have lived together for about 6 months.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
I have been dating my boyfriend for about a year and a half now and we have lived together for about 6 months.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
I have been dating my boyfriend for about a year and a half now and we have lived together for about 6 months.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
What can I do to learn to accept his past and know that it will always be a part of our lives because I do love him and want to be with him.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"My niece accused me of molesting her as a child, 10 years ago.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Her parents have been believing her about the molestation, sharing it with my ex-wife and her family (She and her three children are survivalist from a third world country = fooled me, lies, cheats, steals, immoral).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Her parents have been believing her about the molestation, sharing it with my ex-wife and her family (She and her three children are survivalist from a third world country = fooled me, lies, cheats, steals, immoral).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"As I raised him with respect, responsibility, and to be a mature man.  ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"As I raised him with respect, responsibility, and to be a mature man.  ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"As I raised him with respect, responsibility, and to be a mature man.  ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Early on, I told my brother I would “falsely” admit to the molestation if it would help my niece, but I knew it wouldn’t help in the long run.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Early on, I told my brother I would “falsely” admit to the molestation if it would help my niece, but I knew it wouldn’t help in the long run.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"My brother wants nothing to do with me, though he loves me in some way.  ",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"My brother wants nothing to do with me, though he loves me in some way.  ",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
He accuse me of sleeping with people who are like family to me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
She said she couldn’t trust anyone else but me.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
She said she couldn’t trust anyone else but me.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have a real catch 22 situation which may sound trivial BUT my job which I love requires me to maintain a social media presence that I hate it & posting photos of myself is really not something I like doing but without my job/business suffers I try to force myself to do it,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"I feel like maybe if I had some friends that accepted me, that I’d LIKELY go the extra mile and do all of these NORMAL things.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"The only person I feel TRULY respects me, is someone from the internet.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"I don’t know why, I love cats and would never want to hurt one, but my mind just kept telling me to harm it.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have been unhappily married for 11 years.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I basically married the wrong person.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I was also dating someone and I didn’t tell them because I didn’t want to get yelled at.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Initially, I accepted this answer but later I couldn’t shake the suspicion that he was just lying to make me feel better and that he just didn’t like me anymore.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Initially, I accepted this answer but later I couldn’t shake the suspicion that he was just lying to make me feel better and that he just didn’t like me anymore.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
My father has physically abused me since I can remember.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
He has also verbally abused me.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"More recently, say from age 11 onwards, when he abuses me, it is usually because I am rude to him.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Since the day I met him, he has made me feel that someone cared about me.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"And no matter how much he assures me that he loves me, I can’t supress that doubt and fear, and I push him away.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"I want him to hate me just so I can prove he was just messing with me, but at the same time pushing him away is not what I really want.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"This is what i believe,i am going to a therapist soon, how should i bring this up?",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"we had an interesting relationship, it started out mostly physical then developed into something more but he was always difficult to open up, which he blamed on his depression.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"we had an interesting relationship, it started out mostly physical then developed into something more but he was always difficult to open up, which he blamed on his depression.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"and he said ‘he didnt know” which means he didn’t love me, and i knew that.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
He has never accepted me for who I am.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
He will have outbursts and then 2 hours later text me a novel claiming he loves me but that he deserves to be happy too.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Telling everyone he is abusing her.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I have always worked hard, but I am never respected in my field.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Since that event, my bf believes I have anger issues and can not be trusted to “stay in the moment” with him therefore he will not attend any more events with me because he “will not put himself” in that situation again.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"I believe this is controlling manipulative behavior, possibly passive aggressive and punishment for things I may have done or said that he will not forgive me for.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
My family and I trust them.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My family and I trust them.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have been married for 10 years to a functional alcoholic.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have been married for 10 years to a functional alcoholic.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I loved him so much and was heartbroken when we broke up so many years ago.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have always been suicidal so I can’t relate to him.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
he blames himself because his dad blamed him before he passed away of cancer in prison for drug distribution.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
he blames himself because his dad blamed him before he passed away of cancer in prison for drug distribution.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"I’m 45 and just left my boyfriend after 28 years and i never had any other friends i find it hard to make friends i was abused as a child and now in very insecure with myself,I’ve just stopped smoking pot as well as he was a dealer and lived with paranoia as he wood rip people off, now I’ve left him and now living with my daughter and in getting to know her again",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"From the U.S.: I was sexually abused and raped from the ages of 4-8, diagnosed with PTSD as a child, but for various reasons, didn’t start seeking treatment until I was an adult (23, now 25).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I think she also likes me ( I’m pretty sure).,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I also believed in 1 too many conspiracy theories and thought that the gov.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
I had a really positive idea that could help the world and fear they may come after me for working on it.,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
I’m always scared my thoughts will turn into delusions I fear any low noise that might mean Im hearing something None of this has gone on for more than 6months.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
but I hate the idea of my teeth being yellow even though I brush them so much.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hi i think i have nice life*great parents,great grades,loving boyfrind,a lot of friends who really love me,in fact everyone likes me,i go to gym almmot everyday,i eat very healthy,im etichal vegan,never had any problems in life,everything almmost always worked great for me,couldt aks for anything more)but",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hi i think i have nice life*great parents,great grades,loving boyfrind,a lot of friends who really love me,in fact everyone likes me,i go to gym almmot everyday,i eat very healthy,im etichal vegan,never had any problems in life,everything almmost always worked great for me,couldt aks for anything more)but",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hi i think i have nice life*great parents,great grades,loving boyfrind,a lot of friends who really love me,in fact everyone likes me,i go to gym almmot everyday,i eat very healthy,im etichal vegan,never had any problems in life,everything almmost always worked great for me,couldt aks for anything more)but",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"i could not care less if someone told me that i would die tomorrow,its like 50/50 for me,i love my life but still ready to die..also i cant really conect to anyone,i mean i love my boyfred and friends,but he breaks up with me ill be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"i could not care less if someone told me that i would die tomorrow,its like 50/50 for me,i love my life but still ready to die..also i cant really conect to anyone,i mean i love my boyfred and friends,but he breaks up with me ill be",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"i could not care less if someone told me that i would die tomorrow,its like 50/50 for me,i love my life but still ready to die..also i cant really conect to anyone,i mean i love my boyfred and friends,but he breaks up with me ill be",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"i could not care less if someone told me that i would die tomorrow,its like 50/50 for me,i love my life but still ready to die..also i cant really conect to anyone,i mean i love my boyfred and friends,but he breaks up with me ill be",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"okey(but i really love him,and he means a lot to me)..and i am going to high schoole of nursing(planning to go to med school when i finish)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"so when we are in hospital i am always giving my best to help every patient and do whatever i can but yet i dont care about them at all,its same with everyone else,im always happy to help but never care..i often thinks that this is normal and i dont need to tell anyone about this,and im being overdramatic and i have that conversation in my haed a lot,not for just for that,for everything else,im just like no one would care about that",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"so when we are in hospital i am always giving my best to help every patient and do whatever i can but yet i dont care about them at all,its same with everyone else,im always happy to help but never care..i often thinks that this is normal and i dont need to tell anyone about this,and im being overdramatic and i have that conversation in my haed a lot,not for just for that,for everything else,im just like no one would care about that",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"so when we are in hospital i am always giving my best to help every patient and do whatever i can but yet i dont care about them at all,its same with everyone else,im always happy to help but never care..i often thinks that this is normal and i dont need to tell anyone about this,and im being overdramatic and i have that conversation in my haed a lot,not for just for that,for everything else,im just like no one would care about that",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
She was the one person who I always knew I could open up to.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"The person who I once thought would help me with everything, is no longer there for me.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"The person who I once thought would help me with everything, is no longer there for me.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"For example, I didn’t really care where I ended up going to college, and I should.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"i believe that everyone is watching me, and i cant trust anyone (that includes you), that there are cameras everywhere, that i am dead and that this is just someone trying to see how id be after my death.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I think I hate myself and this makes me hate everyone else too.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
I think I hate myself and this makes me hate everyone else too.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"I disagree and of course I get upset with him if he says harsh things about them which then he counters that I am not loyal to him and I should just accept his brash, rude remarks (because he’s right?).",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
