id,text_id,context,subject,relation,object,negated,dominant_distortion,secondary_distortion,relation_text,relation_cluster,relation_cluster_label,Dominant Distortion,Secondary Distortion (Optional)
2249,4856,"I believed it so much I would do stupid things like I would eat raw meat (which is funny because I don’t like meat), having dreams about me shapeshifting and if I would discover little scratch next morning it was because it really happened.",I,believe,it,False,Labeling,,believe,1,Supportive Actions,Labeling,
2250,4856,"I believed it so much I would do stupid things like I would eat raw meat (which is funny because I don’t like meat), having dreams about me shapeshifting and if I would discover little scratch next morning it was because it really happened.",I,like,meat,False,Labeling,,like,1,Supportive Actions,Labeling,
2251,4856,I believed I was a medium and I was literally seeing auras and ghosts (which is also funny because I don’t believe in them).,I,believe,them,False,Labeling,,believe,1,Supportive Actions,Labeling,
2252,4856,PS parents don’t believe me.,parents,believe,me,False,Labeling,,believe,1,Supportive Actions,Labeling,
2253,4863,my problem is she tells me she would love me forever and be with me forever… even when times are hard.,she,love,me,False,Magnification,,love,1,Supportive Actions,Magnification,
2254,4863,what can i do to make her miss me and want to talk to me again.i am going to buy her a rose today and go over there tonight…,her,miss,me,False,Magnification,,miss,1,Supportive Actions,Magnification,
2255,4865,"We’ve been married for thirteen years and from the beginning, I knew of his temper but figured since I had suffered from depression (due to childhood sex abuse) in the past, perhaps we both could assist each other in dealing with our mental health.",We,marry,years,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2256,4866,Sometimes I could accept what she said but only in some occasions and only in a certain way of her communicating with me.,I,accept,occasions,False,Overgeneralization,,accept,4,Social Attachment & Rejection,Overgeneralization,
2257,4866,"I’ve repeatedly told her that there’s a way to talk to me so that I can accept all she said easily, but she wouldn’t listen.",I,accept,all,False,Overgeneralization,,accept,4,Social Attachment & Rejection,Overgeneralization,
2258,4866,"I cannot communicate with her in almost every aspect in my life, because we cannot understand each other.",we,understand,other,False,Overgeneralization,,understand,1,Supportive Actions,Overgeneralization,
2259,4867,"Worst of all I hate everything that is breathing, heck I hate object too.",I,hate,everything,False,Mental filter,Labeling,hate,1,Supportive Actions,Mental filter,Labeling
2260,4867,"Today I thought to myself I hate everything, but jokes on them I hate myself more.",I,hate,everything,False,Mental filter,Labeling,hate,1,Supportive Actions,Mental filter,Labeling
2261,4867,"Today I thought to myself I hate everything, but jokes on them I hate myself more.",I,hate,myself,False,Mental filter,Labeling,hate,1,Supportive Actions,Mental filter,Labeling
2262,4867,"Another reason why I hate myself because I cant cut myself, I’m too afraid of my parents saying “you only have one body that God gave and you should respect it”, if i hear that one time I swear I will scream.",I,hate,myself,False,Mental filter,Labeling,hate,1,Supportive Actions,Mental filter,Labeling
2263,4867,"Another reason why I hate myself because I cant cut myself, I’m too afraid of my parents saying “you only have one body that God gave and you should respect it”, if i hear that one time I swear I will scream.",you,respect,it,False,Mental filter,Labeling,respect,0,Negative Affect / Conflict Emotion,Mental filter,Labeling
2264,4867,"My mom hates me, and says how I’m a brat when I talk back to her.",mom,hate,me,False,Mental filter,Labeling,hate,1,Supportive Actions,Mental filter,Labeling
2265,4868,"And, more importantly, what is the best way for me to support them through this as their friend?",me,support,them,False,Should statements,,support,0,Negative Affect / Conflict Emotion,Should statements,
2266,4868,"And, more importantly, what is the best way for me to support them through this as their friend?",me,support,this,False,Should statements,,support,0,Negative Affect / Conflict Emotion,Should statements,
2267,4868,"And, more importantly, what is the best way for me to support them through this as their friend?",me,support,friend,False,Should statements,,support,0,Negative Affect / Conflict Emotion,Should statements,
2268,4871,"The fear stretched into involving coughing, and I hate the sound of anyone around me coughing.",I,hate,sound,False,Should statements,Magnification,hate,1,Supportive Actions,Should statements,Magnification
2269,4873,"I have had admissions to hospital and have been in DBT for a while and while I have made some slight improvments, it hasnt fully helped me.",it,help,me,False,Magnification,,help,0,Negative Affect / Conflict Emotion,Magnification,
2270,4875,"Hello, my husband and I have been married for 5 years, together for 7.",husband,marry,years,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2271,4875,"Hello, my husband and I have been married for 5 years, together for 7.",husband,marry,7,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2272,4875,"Hello, my husband and I have been married for 5 years, together for 7.",I,marry,years,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2273,4875,"Hello, my husband and I have been married for 5 years, together for 7.",I,marry,7,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2274,4880,my family loves me that’s the true.,family,love,me,False,Fortune-telling,,love,1,Supportive Actions,Fortune-telling,
2275,4882,"I never criticized anyone, it just wasn’t for me.",I,criticize,anyone,False,No Distortion,,criticize,3,Interpersonal Beliefs / Roles,No Distortion,
2276,4882,Since everyone says I have to make an effort I don’t know if I have to change who I am so people can like me and not make fun of me.,people,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2277,4882,"I wouldn’t like to, the ‘friend’ wouldn’t accept me as I am, that isn’t a friendship to me.",friend,accept,me,False,No Distortion,,accept,4,Social Attachment & Rejection,No Distortion,
2278,4885,We are raising our grandchild.,We,raise,grandchild,False,Should statements,,raise,0,Negative Affect / Conflict Emotion,Should statements,
2279,4885,Her mom (my step-daughter) abandoned her at 3 yrs.,mom,abandon,her,False,Should statements,,abandon,4,Social Attachment & Rejection,Should statements,
2280,4885,Her mom (my step-daughter) abandoned her at 3 yrs.,mom,abandon,yrs,False,Should statements,,abandon,4,Social Attachment & Rejection,Should statements,
2281,4885,She says she misses him often even though he was in jail for the 1st half of her life & they really haven’t bonded.,she,miss,him,False,Should statements,,miss,1,Supportive Actions,Should statements,
2282,4885,I want her to know she can trust us.,she,trust,us,False,Should statements,,trust,0,Negative Affect / Conflict Emotion,Should statements,
2283,4888,I like to break friendships up and make my friends hate each other.,friends,hate,other,False,No Distortion,,hate,1,Supportive Actions,No Distortion,
2284,4888,"I only want to become a surgeon when i graduate because i want to operate on people not because i want to help them and my mother always say that of me, but even though that is not my goal, they are still helped in the end, so what’s the problem?",they,help,end,False,No Distortion,,help,0,Negative Affect / Conflict Emotion,No Distortion,
2285,4890,My wife doesn’t trust anyone in my family and fights with everyone.,wife,trust,anyone,False,No Distortion,,trust,0,Negative Affect / Conflict Emotion,No Distortion,
2286,4895,"Good job, supports himself, lives alone.",job,support,himself,False,No Distortion,,support,0,Negative Affect / Conflict Emotion,No Distortion,
2287,4897,"on the internet, i met a boy whom i dated.",i,date,whom,False,Magnification,Mind Reading,date,0,Negative Affect / Conflict Emotion,Magnification,Mind Reading
2288,4898,"My family and I are clueless on how to deal with this issue, how can we help someone who not only refuses professional help but also ignores almost all communication?",we,help,someone,False,Overgeneralization,,help,0,Negative Affect / Conflict Emotion,Overgeneralization,
2289,4900,I dated this man last year for about 8 months.,I,date,man,False,No Distortion,,date,0,Negative Affect / Conflict Emotion,No Distortion,
2290,4900,I dated this man last year for about 8 months.,I,date,months,False,No Distortion,,date,0,Negative Affect / Conflict Emotion,No Distortion,
2291,4901,"The problem is, his mother has made it very clear she does not like me (she told me) and that she is not happy about this.",she,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2292,4901,When she found out we were pregnant again she told me she didn’t like me.,she,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2293,4902,I am angry and becoming bitter and I don’t like me the way I am.,I,like,me,False,Mind Reading,,like,1,Supportive Actions,Mind Reading,
2294,4904,I love my husband and kids.,I,love,husband,False,Overgeneralization,,love,1,Supportive Actions,Overgeneralization,
2295,4904,I love my husband and kids.,I,love,kids,False,Overgeneralization,,love,1,Supportive Actions,Overgeneralization,
2296,4904,"Unfortunately, I was sexually abused by two of my neighbors at this house.",I,abuse,house,False,Overgeneralization,,abuse,2,Positive Affect / Affection,Overgeneralization,
2297,4904,Thankfully I married to a wonderful man and I’m doing well career wise.,I,marry,man,False,Overgeneralization,,marry,4,Social Attachment & Rejection,Overgeneralization,
